Date,Hydraulique,Eolien,Autres,Solaire,Thermique,Total 
2022-03-18 17:30,25770.0,1146.0,524.0,3.0,0.0,27443.0
2022-03-18 18:30,26087.0,1104.0,524.0,1.0,0.0,27716.0
2022-03-18 19:30,26383.0,1291.0,523.0,0.0,0.0,28197.0
2022-03-18 20:30,25807.0,1473.0,522.0,0.0,0.0,27802.0
2022-03-18 21:30,24768.0,1605.0,527.0,0.0,0.0,26900.0
2022-03-18 22:30,23054.0,1622.0,529.0,0.0,0.0,25205.0
2022-03-18 23:30,21345.0,1373.0,527.0,0.0,0.0,23245.0
2022-03-19 00:30,21078.0,1249.0,526.0,0.0,0.0,22853.0
2022-03-19 01:30,20328.0,1298.0,523.0,0.0,0.0,22149.0
2022-03-19 02:30,19898.0,1365.0,522.0,0.0,0.0,21785.0
2022-03-19 03:30,20197.0,1418.0,524.0,0.0,0.0,22139.0
2022-03-19 04:30,20158.0,1365.0,522.0,0.0,0.0,22045.0
2022-03-19 05:30,21091.0,1334.0,520.0,0.0,0.0,22945.0
2022-03-19 06:30,22427.0,1349.0,520.0,0.0,0.0,24296.0
2022-03-19 07:30,24154.0,1416.0,519.0,0.0,0.0,26089.0
2022-03-19 08:30,26019.0,1360.0,521.0,0.0,0.0,27900.0
2022-03-19 09:30,27184.0,1373.0,523.0,0.0,0.0,29080.0
2022-03-19 10:30,27640.0,1335.0,524.0,0.0,0.0,29499.0
2022-03-19 11:30,27977.0,1301.0,524.0,0.0,0.0,29802.0
2022-03-19 12:30,27744.0,1427.0,513.0,0.0,0.0,29684.0
2022-03-19 13:30,27445.0,1550.0,513.0,1.0,0.0,29509.0
2022-03-19 14:30,27206.0,1599.0,512.0,1.0,0.0,29318.0
2022-03-19 15:30,26820.0,1794.0,510.0,4.0,0.0,29128.0
2022-03-19 16:30,26788.0,2048.0,507.0,2.0,0.0,29345.0
2022-03-19 17:30,27252.0,2294.0,509.0,1.0,0.0,30056.0
2022-03-19 18:30,27052.0,2319.0,511.0,0.0,0.0,29882.0
2022-03-19 19:30,27375.0,2176.0,515.0,0.0,0.0,30066.0
2022-03-19 20:30,26807.0,2221.0,516.0,0.0,0.0,29544.0
2022-03-19 21:30,25785.0,2019.0,513.0,0.0,0.0,28317.0
2022-03-19 22:30,24947.0,1981.0,516.0,0.0,0.0,27444.0
2022-03-19 23:30,23422.0,1732.0,514.0,0.0,0.0,25668.0
2022-03-20 00:30,21948.0,1705.0,516.0,0.0,0.0,24169.0
2022-03-20 01:30,21424.0,1625.0,514.0,0.0,0.0,23563.0
2022-03-20 02:30,21524.0,1552.0,510.0,0.0,0.0,23586.0
2022-03-20 03:30,21208.0,1511.0,509.0,0.0,0.0,23228.0
2022-03-20 04:30,21013.0,1503.0,511.0,0.0,0.0,23027.0
2022-03-20 05:30,22500.0,1398.0,511.0,0.0,0.0,24409.0
2022-03-20 06:30,23257.0,1260.0,510.0,0.0,0.0,25027.0
2022-03-20 07:30,24328.0,1151.0,508.0,0.0,0.0,25987.0
2022-03-20 08:30,25221.0,1102.0,507.0,1.0,0.0,26831.0
2022-03-20 09:30,26361.0,933.0,506.0,1.0,0.0,27801.0
2022-03-20 10:30,27270.0,730.0,510.0,3.0,0.0,28513.0
2022-03-20 11:30,27535.0,702.0,510.0,1.0,0.0,28748.0
2022-03-20 12:30,26972.0,634.0,508.0,1.0,0.0,28115.0
2022-03-20 13:30,26015.0,611.0,509.0,1.0,0.0,27136.0
2022-03-20 14:30,25619.0,613.0,510.0,1.0,0.0,26743.0
2022-03-20 15:30,25547.0,526.0,510.0,1.0,0.0,26584.0
2022-03-20 16:30,26195.0,489.0,510.0,1.0,0.0,27195.0
2022-03-20 17:30,27145.0,427.0,510.0,1.0,0.0,28083.0
2022-03-20 18:30,28374.0,479.0,510.0,0.0,0.0,29363.0
2022-03-20 19:30,29120.0,557.0,510.0,0.0,0.0,30187.0
2022-03-20 20:30,28410.0,668.0,506.0,0.0,0.0,29584.0
2022-03-20 21:30,27595.0,842.0,503.0,0.0,0.0,28940.0
2022-03-20 22:30,26156.0,910.0,505.0,0.0,0.0,27571.0
2022-03-20 23:30,25674.0,935.0,504.0,0.0,0.0,27113.0
2022-03-21 00:30,24254.0,952.0,502.0,0.0,0.0,25708.0
2022-03-21 01:30,24062.0,839.0,504.0,0.0,0.0,25405.0
2022-03-21 02:30,23821.0,799.0,504.0,0.0,0.0,25124.0
2022-03-21 03:30,23908.0,871.0,502.0,0.0,0.0,25281.0
2022-03-21 04:30,24230.0,958.0,502.0,0.0,0.0,25690.0
2022-03-21 05:30,26169.0,1008.0,501.0,0.0,0.0,27678.0
2022-03-21 06:30,28871.0,1145.0,504.0,0.0,0.0,30520.0
2022-03-21 07:30,30932.0,1272.0,503.0,0.0,0.0,32707.0
2022-03-21 08:30,29907.0,1289.0,505.0,3.0,0.0,31704.0
2022-03-21 09:30,28589.0,1445.0,505.0,6.0,0.0,30545.0
2022-03-21 10:30,26926.0,1577.0,506.0,8.0,0.0,29017.0
2022-03-21 11:30,25430.0,1667.0,508.0,9.0,0.0,27614.0
2022-03-21 12:30,24618.0,1839.0,500.0,9.0,0.0,26966.0
2022-03-21 13:30,24277.0,2085.0,499.0,6.0,0.0,26867.0
2022-03-21 14:30,24285.0,2284.0,498.0,3.0,0.0,27070.0
2022-03-21 15:30,24447.0,2505.0,504.0,3.0,0.0,27459.0
2022-03-21 16:30,24845.0,2693.0,507.0,5.0,0.0,28050.0
2022-03-21 17:30,26651.0,2751.0,503.0,3.0,0.0,29908.0
2022-03-21 18:30,27072.0,2844.0,505.0,0.0,0.0,30421.0
2022-03-21 19:30,27676.0,2980.0,506.0,0.0,0.0,31162.0
2022-03-21 20:30,27138.0,3009.0,505.0,0.0,0.0,30652.0
2022-03-21 21:30,26230.0,3129.0,505.0,0.0,0.0,29864.0
2022-03-21 22:30,25168.0,3152.0,503.0,0.0,0.0,28823.0
2022-03-21 23:30,23760.0,3118.0,503.0,0.0,0.0,27381.0
2022-03-22 00:30,22362.0,3061.0,502.0,0.0,0.0,25925.0
2022-03-22 01:30,22401.0,3068.0,501.0,0.0,0.0,25970.0
2022-03-22 02:30,22608.0,3093.0,502.0,0.0,0.0,26203.0
2022-03-22 03:30,23111.0,3152.0,502.0,0.0,0.0,26765.0
2022-03-22 04:30,23778.0,3118.0,499.0,0.0,0.0,27395.0
2022-03-22 05:30,25490.0,3087.0,501.0,0.0,0.0,29078.0
2022-03-22 06:30,28515.0,3058.0,501.0,0.0,0.0,32074.0
2022-03-22 07:30,30068.0,3056.0,502.0,0.0,0.0,33626.0
2022-03-22 08:30,29295.0,3103.0,501.0,2.0,0.0,32901.0
2022-03-22 09:30,27480.0,2960.0,500.0,6.0,0.0,30946.0
2022-03-22 10:30,25848.0,2993.0,499.0,8.0,0.0,29348.0
2022-03-22 11:30,24689.0,2916.0,499.0,9.0,0.0,28113.0
2022-03-22 12:30,23913.0,2857.0,505.0,9.0,0.0,27284.0
2022-03-22 13:30,23085.0,2701.0,509.0,8.0,0.0,26303.0
2022-03-22 14:30,22515.0,2598.0,507.0,6.0,0.0,25626.0
2022-03-22 15:30,23183.0,2683.0,505.0,8.0,0.0,26379.0
2022-03-22 16:30,24206.0,2796.0,504.0,6.0,0.0,27512.0
2022-03-22 17:30,25452.0,2451.0,508.0,3.0,0.0,28414.0
2022-03-22 18:30,25760.0,2408.0,509.0,1.0,0.0,28678.0
2022-03-22 19:30,27082.0,2483.0,508.0,0.0,0.0,30073.0
2022-03-22 20:30,25932.0,2351.0,508.0,0.0,0.0,28791.0
2022-03-22 21:30,25479.0,2110.0,508.0,0.0,0.0,28097.0
2022-03-22 22:30,24524.0,2138.0,507.0,0.0,0.0,27169.0
2022-03-22 23:30,23620.0,2168.0,507.0,0.0,0.0,26295.0
2022-03-23 00:30,23325.0,1878.0,508.0,0.0,0.0,25711.0
2022-03-23 01:30,22793.0,1778.0,508.0,0.0,0.0,25079.0
2022-03-23 02:30,22714.0,1672.0,509.0,0.0,0.0,24895.0
2022-03-23 03:30,23106.0,1627.0,508.0,0.0,0.0,25241.0
2022-03-23 04:30,23644.0,1609.0,508.0,0.0,0.0,25761.0
2022-03-23 05:30,25705.0,1540.0,507.0,0.0,0.0,27752.0
2022-03-23 06:30,27998.0,1511.0,506.0,0.0,0.0,30015.0
2022-03-23 07:30,29097.0,1494.0,507.0,0.0,0.0,31098.0
2022-03-23 08:30,27845.0,1341.0,510.0,3.0,0.0,29699.0
2022-03-23 09:30,27873.0,1565.0,509.0,6.0,0.0,29953.0
2022-03-23 10:30,27765.0,1444.0,508.0,8.0,0.0,29725.0
2022-03-23 11:30,26938.0,1187.0,508.0,9.0,0.0,28642.0
2022-03-23 12:30,27055.0,1123.0,519.0,8.0,0.0,28705.0
2022-03-23 13:30,26915.0,1131.0,520.0,5.0,0.0,28571.0
2022-03-23 14:30,25798.0,1101.0,520.0,4.0,0.0,27423.0
2022-03-23 15:30,26364.0,991.0,519.0,4.0,0.0,27878.0
2022-03-23 16:30,25896.0,974.0,519.0,6.0,0.0,27395.0
2022-03-23 17:30,26945.0,757.0,518.0,5.0,0.0,28225.0
2022-03-23 18:30,27650.0,611.0,519.0,1.0,0.0,28781.0
2022-03-23 19:30,28426.0,869.0,520.0,0.0,0.0,29815.0
2022-03-23 20:30,28433.0,963.0,520.0,0.0,0.0,29916.0
2022-03-23 21:30,27445.0,1210.0,520.0,0.0,0.0,29175.0
2022-03-23 22:30,25708.0,1410.0,519.0,0.0,0.0,27637.0
2022-03-23 23:30,25124.0,1397.0,519.0,0.0,0.0,27040.0
2022-03-24 00:30,23896.0,1530.0,521.0,0.0,0.0,25947.0
2022-03-24 01:30,22625.0,1555.0,517.0,0.0,0.0,24697.0
2022-03-24 02:30,22501.0,1583.0,519.0,0.0,0.0,24603.0
2022-03-24 03:30,22198.0,1617.0,518.0,0.0,0.0,24333.0
2022-03-24 04:30,22382.0,1610.0,518.0,0.0,0.0,24510.0
2022-03-24 05:30,24423.0,1756.0,517.0,0.0,0.0,26696.0
2022-03-24 06:30,27218.0,1745.0,517.0,0.0,0.0,29480.0
2022-03-24 07:30,28930.0,1896.0,515.0,0.0,0.0,31341.0
2022-03-24 08:30,28725.0,1950.0,514.0,0.0,0.0,31189.0
2022-03-24 09:30,28930.0,1784.0,508.0,1.0,0.0,31223.0
2022-03-24 10:30,28328.0,1562.0,506.0,1.0,0.0,30397.0
2022-03-24 11:30,27573.0,1676.0,505.0,1.0,0.0,29755.0
2022-03-24 12:30,27559.0,1625.0,510.0,0.0,0.0,29694.0
2022-03-24 13:30,27637.0,1621.0,509.0,2.0,0.0,29769.0
2022-03-24 14:30,27394.0,1530.0,512.0,1.0,0.0,29437.0
2022-03-24 15:30,27041.0,1749.0,511.0,0.0,0.0,29301.0
2022-03-24 16:30,27491.0,1902.0,513.0,1.0,0.0,29907.0
2022-03-24 17:30,28556.0,1895.0,512.0,0.0,0.0,30963.0
2022-03-24 18:30,28447.0,2145.0,511.0,0.0,0.0,31103.0
2022-03-24 19:30,28912.0,2272.0,512.0,0.0,0.0,31696.0
2022-03-24 20:30,28233.0,2233.0,514.0,0.0,0.0,30980.0
2022-03-24 21:30,27276.0,2256.0,512.0,0.0,0.0,30044.0
2022-03-24 22:30,26310.0,2244.0,515.0,0.0,0.0,29069.0
2022-03-24 23:30,24777.0,2088.0,514.0,0.0,0.0,27379.0
2022-03-25 00:30,23758.0,1891.0,515.0,0.0,0.0,26164.0
2022-03-25 01:30,23070.0,1809.0,513.0,0.0,0.0,25392.0
2022-03-25 02:30,22429.0,1778.0,513.0,0.0,0.0,24720.0
2022-03-25 03:30,22784.0,1586.0,516.0,0.0,0.0,24886.0
2022-03-25 04:30,22643.0,1404.0,516.0,0.0,0.0,24563.0
2022-03-25 05:30,24264.0,1300.0,515.0,0.0,0.0,26079.0
2022-03-25 06:30,26989.0,1221.0,513.0,0.0,0.0,28723.0
2022-03-25 07:30,29237.0,980.0,512.0,0.0,0.0,30729.0
2022-03-25 08:30,30311.0,873.0,511.0,0.0,0.0,31695.0
2022-03-25 09:30,30419.0,894.0,513.0,0.0,0.0,31826.0
2022-03-25 10:30,29805.0,905.0,511.0,1.0,0.0,31222.0
2022-03-25 11:30,29149.0,999.0,502.0,0.0,0.0,30650.0
2022-03-25 12:30,28101.0,1027.0,508.0,2.0,0.0,29638.0
2022-03-25 13:30,26872.0,1106.0,511.0,6.0,0.0,28495.0
2022-03-25 14:30,26268.0,1152.0,514.0,3.0,0.0,27937.0
2022-03-25 15:30,25760.0,1285.0,519.0,5.0,0.0,27569.0
2022-03-25 16:30,26559.0,1352.0,521.0,0.0,0.0,28432.0
2022-03-25 17:30,27688.0,1293.0,522.0,0.0,0.0,29503.0
2022-03-25 18:30,27984.0,1017.0,522.0,0.0,0.0,29523.0
2022-03-25 19:30,28167.0,907.0,525.0,0.0,0.0,29599.0
2022-03-25 20:30,28074.0,772.0,522.0,0.0,0.0,29368.0
2022-03-25 21:30,27599.0,624.0,522.0,0.0,0.0,28745.0
2022-03-25 22:30,25552.0,575.0,521.0,0.0,0.0,26648.0
2022-03-25 23:30,24930.0,577.0,523.0,0.0,0.0,26030.0
2022-03-26 00:30,24101.0,485.0,523.0,0.0,0.0,25109.0
2022-03-26 01:30,23670.0,472.0,510.0,0.0,0.0,24652.0
2022-03-26 02:30,23677.0,443.0,509.0,0.0,0.0,24629.0
2022-03-26 03:30,23558.0,430.0,506.0,0.0,0.0,24494.0
2022-03-26 04:30,23796.0,401.0,507.0,0.0,0.0,24704.0
2022-03-26 05:30,24716.0,390.0,504.0,0.0,0.0,25610.0
2022-03-26 06:30,25762.0,421.0,502.0,0.0,0.0,26685.0
2022-03-26 07:30,26096.0,429.0,504.0,0.0,269.0,27298.0
2022-03-26 08:30,25981.0,371.0,507.0,1.0,0.0,26860.0
2022-03-26 09:30,27371.0,325.0,503.0,2.0,0.0,28201.0
2022-03-26 10:30,26789.0,332.0,504.0,2.0,0.0,27627.0
2022-03-26 11:30,27173.0,308.0,504.0,0.0,0.0,27985.0
2022-03-26 12:30,27117.0,307.0,500.0,1.0,0.0,27925.0
2022-03-26 13:30,25725.0,294.0,501.0,4.0,0.0,26524.0
2022-03-26 14:30,25117.0,238.0,501.0,2.0,0.0,25858.0
2022-03-26 15:30,25075.0,179.0,502.0,3.0,0.0,25759.0
2022-03-26 16:30,25215.0,147.0,500.0,2.0,0.0,25864.0
2022-03-26 17:30,26767.0,114.0,503.0,0.0,0.0,27384.0
2022-03-26 18:30,27154.0,106.0,503.0,0.0,0.0,27763.0
2022-03-26 19:30,27644.0,126.0,504.0,0.0,0.0,28274.0
2022-03-26 20:30,27676.0,107.0,506.0,0.0,0.0,28289.0
2022-03-26 21:30,26375.0,157.0,508.0,0.0,0.0,27040.0
2022-03-26 22:30,25271.0,181.0,509.0,0.0,0.0,25961.0
2022-03-26 23:30,24188.0,255.0,508.0,0.0,0.0,24951.0
2022-03-27 00:30,23011.0,262.0,509.0,0.0,0.0,23782.0
2022-03-27 01:30,23122.0,230.0,506.0,0.0,0.0,23858.0
2022-03-27 02:30,22603.0,280.0,506.0,0.0,0.0,23389.0
2022-03-27 03:30,22766.0,273.0,505.0,0.0,0.0,23544.0
2022-03-27 04:30,23289.0,325.0,503.0,0.0,0.0,24117.0
2022-03-27 05:30,23819.0,272.0,505.0,0.0,0.0,24596.0
2022-03-27 06:30,25334.0,289.0,505.0,0.0,0.0,26128.0
2022-03-27 07:30,26429.0,351.0,506.0,0.0,0.0,27286.0
2022-03-27 08:30,27204.0,341.0,505.0,1.0,0.0,28051.0
2022-03-27 09:30,27552.0,327.0,505.0,2.0,0.0,28386.0
2022-03-27 10:30,26774.0,379.0,503.0,4.0,0.0,27660.0
2022-03-27 11:30,26383.0,425.0,504.0,6.0,0.0,27318.0
2022-03-27 12:30,26244.0,487.0,505.0,5.0,0.0,27241.0
2022-03-27 13:30,25679.0,534.0,518.0,4.0,0.0,26735.0
2022-03-27 14:30,25061.0,648.0,518.0,5.0,0.0,26232.0
2022-03-27 15:30,25011.0,757.0,523.0,4.0,0.0,26295.0
2022-03-27 16:30,26223.0,783.0,521.0,4.0,0.0,27531.0
2022-03-27 17:30,27539.0,785.0,522.0,3.0,0.0,28849.0
2022-03-27 18:30,29251.0,792.0,521.0,1.0,0.0,30565.0
2022-03-27 19:30,30005.0,884.0,522.0,0.0,0.0,31411.0
2022-03-27 20:30,30588.0,927.0,522.0,0.0,0.0,32037.0
2022-03-27 21:30,28797.0,969.0,523.0,0.0,0.0,30289.0
2022-03-27 22:30,28253.0,987.0,521.0,0.0,0.0,29761.0
2022-03-27 23:30,27516.0,912.0,519.0,0.0,0.0,28947.0
2022-03-28 00:30,26707.0,996.0,523.0,0.0,0.0,28226.0
2022-03-28 01:30,26930.0,931.0,520.0,0.0,0.0,28381.0
2022-03-28 02:30,27359.0,866.0,521.0,0.0,0.0,28746.0
2022-03-28 03:30,27807.0,826.0,520.0,0.0,0.0,29153.0
2022-03-28 04:30,28380.0,888.0,518.0,0.0,0.0,29786.0
2022-03-28 05:30,30209.0,803.0,519.0,0.0,0.0,31531.0
2022-03-28 06:30,31285.0,794.0,519.0,0.0,0.0,32598.0
2022-03-28 07:30,32697.0,790.0,517.0,0.0,0.0,34004.0
2022-03-28 08:30,32626.0,726.0,518.0,0.0,0.0,33870.0
2022-03-28 09:30,31499.0,684.0,515.0,1.0,0.0,32699.0
2022-03-28 10:30,30768.0,658.0,512.0,1.0,0.0,31939.0
2022-03-28 11:30,30173.0,731.0,518.0,1.0,0.0,31423.0
2022-03-28 12:30,29976.0,787.0,518.0,1.0,0.0,31282.0
2022-03-28 13:30,29357.0,837.0,508.0,1.0,0.0,30703.0
2022-03-28 14:30,29091.0,823.0,510.0,1.0,0.0,30425.0
2022-03-28 15:30,29091.0,924.0,514.0,1.0,0.0,30530.0
2022-03-28 16:30,29561.0,1048.0,513.0,1.0,0.0,31123.0
2022-03-28 17:30,30037.0,1283.0,508.0,1.0,0.0,31829.0
2022-03-28 18:30,30697.0,1516.0,512.0,0.0,0.0,32725.0
2022-03-28 19:30,31063.0,1745.0,512.0,0.0,0.0,33320.0
2022-03-28 20:30,30699.0,1921.0,508.0,0.0,0.0,33128.0
2022-03-28 21:30,30602.0,1984.0,506.0,0.0,0.0,33092.0
2022-03-28 22:30,30072.0,2189.0,506.0,0.0,0.0,32767.0
2022-03-28 23:30,29639.0,2246.0,506.0,0.0,0.0,32391.0
2022-03-29 00:30,27954.0,2271.0,505.0,0.0,0.0,30730.0
2022-03-29 01:30,26927.0,2276.0,507.0,0.0,0.0,29710.0
2022-03-29 02:30,26610.0,2368.0,508.0,0.0,0.0,29486.0
2022-03-29 03:30,26873.0,2431.0,507.0,0.0,0.0,29811.0
2022-03-29 04:30,27523.0,2093.0,505.0,0.0,0.0,30121.0
2022-03-29 05:30,29141.0,2075.0,504.0,0.0,0.0,31720.0
2022-03-29 06:30,30332.0,2101.0,500.0,0.0,0.0,32933.0
2022-03-29 07:30,31242.0,2186.0,499.0,0.0,0.0,33927.0
2022-03-29 08:30,31483.0,2246.0,498.0,0.0,0.0,34227.0
2022-03-29 09:30,31438.0,2319.0,498.0,0.0,0.0,34255.0
2022-03-29 10:30,31050.0,2194.0,498.0,1.0,0.0,33743.0
2022-03-29 11:30,29911.0,2249.0,501.0,1.0,0.0,32662.0
2022-03-29 12:30,29015.0,2305.0,500.0,1.0,0.0,31821.0
2022-03-29 13:30,27985.0,2388.0,513.0,1.0,0.0,30887.0
2022-03-29 14:30,27028.0,2467.0,511.0,1.0,0.0,30007.0
2022-03-29 15:30,26415.0,2509.0,511.0,8.0,0.0,29443.0
2022-03-29 16:30,27058.0,2629.0,510.0,5.0,0.0,30202.0
2022-03-29 17:30,28270.0,2595.0,513.0,2.0,0.0,31380.0
2022-03-29 18:30,28879.0,2590.0,514.0,1.0,0.0,31984.0
2022-03-29 19:30,29595.0,2648.0,514.0,0.0,0.0,32757.0
2022-03-29 20:30,29213.0,2653.0,517.0,0.0,0.0,32383.0
2022-03-29 21:30,28593.0,2601.0,517.0,0.0,0.0,31711.0
2022-03-29 22:30,27504.0,2584.0,517.0,0.0,0.0,30605.0
2022-03-29 23:30,26612.0,2548.0,517.0,0.0,0.0,29677.0
2022-03-30 00:30,25926.0,2500.0,517.0,0.0,0.0,28943.0
2022-03-30 01:30,25517.0,2422.0,517.0,0.0,0.0,28456.0
2022-03-30 02:30,25404.0,2367.0,516.0,0.0,0.0,28287.0
2022-03-30 03:30,25829.0,2239.0,516.0,0.0,0.0,28584.0
2022-03-30 04:30,26630.0,2192.0,518.0,0.0,0.0,29340.0
2022-03-30 05:30,28758.0,2262.0,518.0,0.0,0.0,31538.0
2022-03-30 06:30,29832.0,2145.0,517.0,0.0,0.0,32494.0
2022-03-30 07:30,30472.0,2011.0,516.0,0.0,0.0,32999.0
2022-03-30 08:30,29157.0,2004.0,516.0,4.0,0.0,31681.0
2022-03-30 09:30,29278.0,1666.0,519.0,7.0,0.0,31470.0
2022-03-30 10:30,28263.0,1604.0,517.0,8.0,0.0,30392.0
2022-03-30 11:30,27194.0,1719.0,519.0,9.0,0.0,29441.0
2022-03-30 12:30,26148.0,1778.0,518.0,8.0,0.0,28452.0
2022-03-30 13:30,25826.0,1827.0,528.0,8.0,0.0,28189.0
2022-03-30 14:30,25321.0,1707.0,533.0,7.0,0.0,27568.0
2022-03-30 15:30,24960.0,1551.0,535.0,8.0,0.0,27054.0
2022-03-30 16:30,26157.0,1390.0,533.0,4.0,0.0,28084.0
2022-03-30 17:30,27494.0,1499.0,531.0,1.0,0.0,29525.0
2022-03-30 18:30,28522.0,1424.0,530.0,0.0,0.0,30476.0
2022-03-30 19:30,28687.0,1452.0,533.0,0.0,0.0,30672.0
2022-03-30 20:30,28317.0,1535.0,535.0,0.0,0.0,30387.0
2022-03-30 21:30,27463.0,1482.0,539.0,0.0,0.0,29484.0
2022-03-30 22:30,25567.0,1230.0,544.0,0.0,0.0,27341.0
2022-03-30 23:30,24778.0,1060.0,545.0,0.0,0.0,26383.0
2022-03-31 00:30,24524.0,933.0,546.0,0.0,0.0,26003.0
2022-03-31 01:30,23835.0,925.0,550.0,0.0,0.0,25310.0
2022-03-31 02:30,23136.0,992.0,546.0,0.0,0.0,24674.0
2022-03-31 03:30,23262.0,869.0,545.0,0.0,0.0,24676.0
2022-03-31 04:30,23199.0,828.0,543.0,0.0,0.0,24570.0
2022-03-31 05:30,24789.0,844.0,541.0,0.0,0.0,26174.0
2022-03-31 06:30,28031.0,681.0,539.0,0.0,0.0,29251.0
2022-03-31 07:30,29281.0,673.0,537.0,0.0,0.0,30491.0
2022-03-31 08:30,28782.0,595.0,536.0,1.0,0.0,29914.0
2022-03-31 09:30,27885.0,625.0,536.0,4.0,0.0,29050.0
2022-03-31 10:30,27527.0,643.0,537.0,5.0,0.0,28712.0
2022-03-31 11:30,27203.0,780.0,533.0,1.0,0.0,28517.0
2022-03-31 12:30,26608.0,899.0,522.0,1.0,0.0,28030.0
2022-03-31 13:30,26331.0,1044.0,525.0,0.0,0.0,27900.0
2022-03-31 14:30,25596.0,1057.0,524.0,0.0,0.0,27177.0
2022-03-31 15:30,25259.0,1149.0,523.0,0.0,0.0,26931.0
2022-03-31 16:30,25515.0,1227.0,525.0,0.0,0.0,27267.0
2022-03-31 17:30,25636.0,1371.0,528.0,0.0,0.0,27535.0
2022-03-31 18:30,25778.0,1393.0,531.0,0.0,0.0,27702.0
2022-03-31 19:30,25841.0,1541.0,525.0,0.0,0.0,27907.0
2022-03-31 20:30,25628.0,1455.0,520.0,0.0,0.0,27603.0
2022-03-31 21:30,24374.0,1434.0,529.0,0.0,0.0,26337.0
2022-03-31 22:30,23186.0,2175.0,529.0,0.0,0.0,25890.0
2022-03-31 23:30,21879.0,2090.0,525.0,0.0,0.0,24494.0
2022-04-01 00:30,20383.0,2055.0,524.0,0.0,0.0,22962.0
2022-04-01 01:30,20205.0,2014.0,520.0,0.0,0.0,22739.0
2022-04-01 02:30,20321.0,2038.0,522.0,0.0,0.0,22881.0
2022-04-01 03:30,20343.0,1853.0,513.0,0.0,0.0,22709.0
2022-04-01 04:30,20705.0,1598.0,512.0,0.0,0.0,22815.0
2022-04-01 05:30,22530.0,1303.0,509.0,0.0,0.0,24342.0
2022-04-01 06:30,25756.0,1189.0,509.0,0.0,0.0,27454.0
2022-04-01 07:30,27750.0,1056.0,510.0,0.0,0.0,29316.0
2022-04-01 08:30,27605.0,770.0,511.0,2.0,0.0,28888.0
2022-04-01 09:30,27412.0,659.0,512.0,3.0,0.0,28586.0
2022-04-01 10:30,27696.0,639.0,511.0,1.0,0.0,28847.0
2022-04-01 11:30,27775.0,480.0,507.0,0.0,0.0,28762.0
2022-04-01 12:30,27512.0,431.0,508.0,1.0,0.0,28452.0
2022-04-01 13:30,26635.0,464.0,494.0,4.0,0.0,27597.0
2022-04-01 14:30,25455.0,518.0,495.0,4.0,0.0,26472.0
2022-04-01 15:30,25111.0,584.0,494.0,3.0,0.0,26192.0
2022-04-01 16:30,25489.0,692.0,497.0,2.0,0.0,26680.0
2022-04-01 17:30,26245.0,932.0,495.0,1.0,0.0,27673.0
2022-04-01 18:30,26964.0,1088.0,498.0,0.0,0.0,28550.0
2022-04-01 19:30,27724.0,1155.0,497.0,0.0,0.0,29376.0
2022-04-01 20:30,27294.0,1402.0,498.0,0.0,0.0,29194.0
2022-04-01 21:30,26562.0,1420.0,499.0,0.0,0.0,28481.0
2022-04-01 22:30,25465.0,1596.0,500.0,0.0,0.0,27561.0
2022-04-01 23:30,24577.0,1823.0,500.0,0.0,0.0,26900.0
2022-04-02 00:30,24042.0,1947.0,501.0,0.0,0.0,26490.0
2022-04-02 01:30,23848.0,2096.0,499.0,0.0,0.0,26443.0
2022-04-02 02:30,23555.0,2291.0,499.0,0.0,0.0,26345.0
2022-04-02 03:30,23855.0,2022.0,498.0,0.0,0.0,26375.0
2022-04-02 04:30,23772.0,2214.0,498.0,0.0,0.0,26484.0
2022-04-02 05:30,24858.0,2263.0,497.0,0.0,0.0,27618.0
2022-04-02 06:30,26383.0,2249.0,498.0,0.0,0.0,29130.0
2022-04-02 07:30,27138.0,2159.0,496.0,0.0,0.0,29793.0
2022-04-02 08:30,26974.0,2224.0,495.0,4.0,0.0,29697.0
2022-04-02 09:30,26208.0,2219.0,495.0,6.0,0.0,28928.0
2022-04-02 10:30,24630.0,2276.0,493.0,6.0,0.0,27405.0
2022-04-02 11:30,23867.0,2310.0,493.0,9.0,0.0,26679.0
2022-04-02 12:30,23203.0,2345.0,498.0,9.0,0.0,26055.0
2022-04-02 13:30,22321.0,2399.0,492.0,9.0,0.0,25221.0
2022-04-02 14:30,21294.0,2445.0,488.0,9.0,0.0,24236.0
2022-04-02 15:30,20106.0,2439.0,486.0,9.0,0.0,23040.0
2022-04-02 16:30,21791.0,2386.0,487.0,7.0,0.0,24671.0
2022-04-02 17:30,22362.0,2329.0,487.0,5.0,0.0,25183.0
2022-04-02 18:30,23434.0,2302.0,486.0,1.0,0.0,26223.0
2022-04-02 19:30,24554.0,2297.0,487.0,0.0,0.0,27338.0
2022-04-02 20:30,24534.0,2383.0,490.0,0.0,0.0,27407.0
2022-04-02 21:30,24167.0,2402.0,487.0,0.0,0.0,27056.0
2022-04-02 22:30,23835.0,2294.0,490.0,0.0,0.0,26619.0
2022-04-02 23:30,23417.0,2060.0,492.0,0.0,0.0,25969.0
2022-04-03 00:30,22612.0,1912.0,493.0,0.0,0.0,25017.0
2022-04-03 01:30,22853.0,1477.0,490.0,0.0,0.0,24820.0
2022-04-03 02:30,22973.0,1800.0,491.0,0.0,0.0,25264.0
